"V1" "seasons.V1" "seasons_url" "season"
"2666" "Missouri State Bears" "2004-05" "http://www.sports-reference.com/cbb/schools/missouri-state/2005.html" 2004
"2667" "Missouri State Bears" "2003-04" "http://www.sports-reference.com/cbb/schools/missouri-state/2004.html" 2003
"2668" "Missouri State Bears" "2002-03" "http://www.sports-reference.com/cbb/schools/missouri-state/2003.html" 2002
"2669" "Missouri State Bears" "2001-02" "http://www.sports-reference.com/cbb/schools/missouri-state/2002.html" 2001
"2670" "Missouri State Bears" "2000-01" "http://www.sports-reference.com/cbb/schools/missouri-state/2001.html" 2000
"2671" "Missouri Tigers" "2014-15" "http://www.sports-reference.com/cbb/schools/missouri/2015.html" 2014
"2672" "Missouri Tigers" "2013-14" "http://www.sports-reference.com/cbb/schools/missouri/2014.html" 2013
"2673" "Missouri Tigers" "2012-13" "http://www.sports-reference.com/cbb/schools/missouri/2013.html" 2012
"2674" "Missouri Tigers" "2011-12" "http://www.sports-reference.com/cbb/schools/missouri/2012.html" 2011
"2675" "Missouri Tigers" "2010-11" "http://www.sports-reference.com/cbb/schools/missouri/2011.html" 2010
"2676" "Missouri Tigers" "2009-10" "http://www.sports-reference.com/cbb/schools/missouri/2010.html" 2009
"2677" "Missouri Tigers" "2008-09" "http://www.sports-reference.com/cbb/schools/missouri/2009.html" 2008
"2678" "Missouri Tigers" "2007-08" "http://www.sports-reference.com/cbb/schools/missouri/2008.html" 2007
"2679" "Missouri Tigers" "2006-07" "http://www.sports-reference.com/cbb/schools/missouri/2007.html" 2006
"2680" "Missouri Tigers" "2005-06" "http://www.sports-reference.com/cbb/schools/missouri/2006.html" 2005
"2681" "Missouri Tigers" "2004-05" "http://www.sports-reference.com/cbb/schools/missouri/2005.html" 2004
"2682" "Missouri Tigers" "2003-04" "http://www.sports-reference.com/cbb/schools/missouri/2004.html" 2003
"2683" "Missouri Tigers" "2002-03" "http://www.sports-reference.com/cbb/schools/missouri/2003.html" 2002
"2684" "Missouri Tigers" "2001-02" "http://www.sports-reference.com/cbb/schools/missouri/2002.html" 2001
"2685" "Missouri Tigers" "2000-01" "http://www.sports-reference.com/cbb/schools/missouri/2001.html" 2000
"2686" "Monmouth Hawks" "2014-15" "http://www.sports-reference.com/cbb/schools/monmouth/2015.html" 2014
"2687" "Monmouth Hawks" "2013-14" "http://www.sports-reference.com/cbb/schools/monmouth/2014.html" 2013
"2688" "Monmouth Hawks" "2012-13" "http://www.sports-reference.com/cbb/schools/monmouth/2013.html" 2012
"2689" "Monmouth Hawks" "2011-12" "http://www.sports-reference.com/cbb/schools/monmouth/2012.html" 2011
"2690" "Monmouth Hawks" "2010-11" "http://www.sports-reference.com/cbb/schools/monmouth/2011.html" 2010
"2691" "Monmouth Hawks" "2009-10" "http://www.sports-reference.com/cbb/schools/monmouth/2010.html" 2009
"2692" "Monmouth Hawks" "2008-09" "http://www.sports-reference.com/cbb/schools/monmouth/2009.html" 2008
"2693" "Monmouth Hawks" "2007-08" "http://www.sports-reference.com/cbb/schools/monmouth/2008.html" 2007
"2694" "Monmouth Hawks" "2006-07" "http://www.sports-reference.com/cbb/schools/monmouth/2007.html" 2006
"2695" "Monmouth Hawks" "2005-06" "http://www.sports-reference.com/cbb/schools/monmouth/2006.html" 2005
"2696" "Monmouth Hawks" "2004-05" "http://www.sports-reference.com/cbb/schools/monmouth/2005.html" 2004
"2697" "Monmouth Hawks" "2003-04" "http://www.sports-reference.com/cbb/schools/monmouth/2004.html" 2003
"2698" "Monmouth Hawks" "2002-03" "http://www.sports-reference.com/cbb/schools/monmouth/2003.html" 2002
"2699" "Monmouth Hawks" "2001-02" "http://www.sports-reference.com/cbb/schools/monmouth/2002.html" 2001
"2700" "Monmouth Hawks" "2000-01" "http://www.sports-reference.com/cbb/schools/monmouth/2001.html" 2000
"2701" "Montana Grizzlies" "2014-15" "http://www.sports-reference.com/cbb/schools/montana/2015.html" 2014
"2702" "Montana Grizzlies" "2013-14" "http://www.sports-reference.com/cbb/schools/montana/2014.html" 2013
"2703" "Montana Grizzlies" "2012-13" "http://www.sports-reference.com/cbb/schools/montana/2013.html" 2012
"2704" "Montana Grizzlies" "2011-12" "http://www.sports-reference.com/cbb/schools/montana/2012.html" 2011
"2705" "Montana Grizzlies" "2010-11" "http://www.sports-reference.com/cbb/schools/montana/2011.html" 2010
"2706" "Montana Grizzlies" "2009-10" "http://www.sports-reference.com/cbb/schools/montana/2010.html" 2009
"2707" "Montana Grizzlies" "2008-09" "http://www.sports-reference.com/cbb/schools/montana/2009.html" 2008
"2708" "Montana Grizzlies" "2007-08" "http://www.sports-reference.com/cbb/schools/montana/2008.html" 2007
"2709" "Montana Grizzlies" "2006-07" "http://www.sports-reference.com/cbb/schools/montana/2007.html" 2006
"2710" "Montana Grizzlies" "2005-06" "http://www.sports-reference.com/cbb/schools/montana/2006.html" 2005
"2711" "Montana Grizzlies" "2004-05" "http://www.sports-reference.com/cbb/schools/montana/2005.html" 2004
"2712" "Montana Grizzlies" "2003-04" "http://www.sports-reference.com/cbb/schools/montana/2004.html" 2003
"2713" "Montana Grizzlies" "2002-03" "http://www.sports-reference.com/cbb/schools/montana/2003.html" 2002
"2714" "Montana Grizzlies" "2001-02" "http://www.sports-reference.com/cbb/schools/montana/2002.html" 2001
"2715" "Montana Grizzlies" "2000-01" "http://www.sports-reference.com/cbb/schools/montana/2001.html" 2000
"2716" "Montana State Bobcats" "2014-15" "http://www.sports-reference.com/cbb/schools/montana-state/2015.html" 2014
"2717" "Montana State Bobcats" "2013-14" "http://www.sports-reference.com/cbb/schools/montana-state/2014.html" 2013
"2718" "Montana State Bobcats" "2012-13" "http://www.sports-reference.com/cbb/schools/montana-state/2013.html" 2012
"2719" "Montana State Bobcats" "2011-12" "http://www.sports-reference.com/cbb/schools/montana-state/2012.html" 2011
"2720" "Montana State Bobcats" "2010-11" "http://www.sports-reference.com/cbb/schools/montana-state/2011.html" 2010
"2721" "Montana State Bobcats" "2009-10" "http://www.sports-reference.com/cbb/schools/montana-state/2010.html" 2009
"2722" "Montana State Bobcats" "2008-09" "http://www.sports-reference.com/cbb/schools/montana-state/2009.html" 2008
"2723" "Montana State Bobcats" "2007-08" "http://www.sports-reference.com/cbb/schools/montana-state/2008.html" 2007
"2724" "Montana State Bobcats" "2006-07" "http://www.sports-reference.com/cbb/schools/montana-state/2007.html" 2006
"2725" "Montana State Bobcats" "2005-06" "http://www.sports-reference.com/cbb/schools/montana-state/2006.html" 2005
"2726" "Montana State Bobcats" "2004-05" "http://www.sports-reference.com/cbb/schools/montana-state/2005.html" 2004
"2727" "Montana State Bobcats" "2003-04" "http://www.sports-reference.com/cbb/schools/montana-state/2004.html" 2003
"2728" "Montana State Bobcats" "2002-03" "http://www.sports-reference.com/cbb/schools/montana-state/2003.html" 2002
"2729" "Montana State Bobcats" "2001-02" "http://www.sports-reference.com/cbb/schools/montana-state/2002.html" 2001
"2730" "Montana State Bobcats" "2000-01" "http://www.sports-reference.com/cbb/schools/montana-state/2001.html" 2000
"2731" "Morehead State Eagles" "2014-15" "http://www.sports-reference.com/cbb/schools/morehead-state/2015.html" 2014
"2732" "Morehead State Eagles" "2013-14" "http://www.sports-reference.com/cbb/schools/morehead-state/2014.html" 2013
"2733" "Morehead State Eagles" "2012-13" "http://www.sports-reference.com/cbb/schools/morehead-state/2013.html" 2012
"2734" "Morehead State Eagles" "2011-12" "http://www.sports-reference.com/cbb/schools/morehead-state/2012.html" 2011
"2735" "Morehead State Eagles" "2010-11" "http://www.sports-reference.com/cbb/schools/morehead-state/2011.html" 2010
"2736" "Morehead State Eagles" "2009-10" "http://www.sports-reference.com/cbb/schools/morehead-state/2010.html" 2009
"2737" "Morehead State Eagles" "2008-09" "http://www.sports-reference.com/cbb/schools/morehead-state/2009.html" 2008
"2738" "Morehead State Eagles" "2007-08" "http://www.sports-reference.com/cbb/schools/morehead-state/2008.html" 2007
"2739" "Morehead State Eagles" "2006-07" "http://www.sports-reference.com/cbb/schools/morehead-state/2007.html" 2006
"2740" "Morehead State Eagles" "2005-06" "http://www.sports-reference.com/cbb/schools/morehead-state/2006.html" 2005
"2741" "Morehead State Eagles" "2004-05" "http://www.sports-reference.com/cbb/schools/morehead-state/2005.html" 2004
"2742" "Morehead State Eagles" "2003-04" "http://www.sports-reference.com/cbb/schools/morehead-state/2004.html" 2003
"2743" "Morehead State Eagles" "2002-03" "http://www.sports-reference.com/cbb/schools/morehead-state/2003.html" 2002
"2744" "Morehead State Eagles" "2001-02" "http://www.sports-reference.com/cbb/schools/morehead-state/2002.html" 2001
"2745" "Morehead State Eagles" "2000-01" "http://www.sports-reference.com/cbb/schools/morehead-state/2001.html" 2000
"2746" "Morgan State Bears" "2014-15" "http://www.sports-reference.com/cbb/schools/morgan-state/2015.html" 2014
"2747" "Morgan State Bears" "2013-14" "http://www.sports-reference.com/cbb/schools/morgan-state/2014.html" 2013
"2748" "Morgan State Bears" "2012-13" "http://www.sports-reference.com/cbb/schools/morgan-state/2013.html" 2012
"2749" "Morgan State Bears" "2011-12" "http://www.sports-reference.com/cbb/schools/morgan-state/2012.html" 2011
"2750" "Morgan State Bears" "2010-11" "http://www.sports-reference.com/cbb/schools/morgan-state/2011.html" 2010
"2751" "Morgan State Bears" "2009-10" "http://www.sports-reference.com/cbb/schools/morgan-state/2010.html" 2009
"2752" "Morgan State Bears" "2008-09" "http://www.sports-reference.com/cbb/schools/morgan-state/2009.html" 2008
"2753" "Morgan State Bears" "2007-08" "http://www.sports-reference.com/cbb/schools/morgan-state/2008.html" 2007
"2754" "Morgan State Bears" "2006-07" "http://www.sports-reference.com/cbb/schools/morgan-state/2007.html" 2006
"2755" "Morgan State Bears" "2005-06" "http://www.sports-reference.com/cbb/schools/morgan-state/2006.html" 2005
"2756" "Morgan State Bears" "2004-05" "http://www.sports-reference.com/cbb/schools/morgan-state/2005.html" 2004
"2757" "Morgan State Bears" "2003-04" "http://www.sports-reference.com/cbb/schools/morgan-state/2004.html" 2003
"2758" "Morgan State Bears" "2002-03" "http://www.sports-reference.com/cbb/schools/morgan-state/2003.html" 2002
"2759" "Morgan State Bears" "2001-02" "http://www.sports-reference.com/cbb/schools/morgan-state/2002.html" 2001
"2760" "Morgan State Bears" "2000-01" "http://www.sports-reference.com/cbb/schools/morgan-state/2001.html" 2000
"2761" "Morris Brown Wolverines" "2002-03" "http://www.sports-reference.com/cbb/schools/morris-brown/2003.html" 2002
"2762" "Morris Brown Wolverines" "2001-02" "http://www.sports-reference.com/cbb/schools/morris-brown/2002.html" 2001
"2763" "Mount St. Mary's Mountaineers" "2014-15" "http://www.sports-reference.com/cbb/schools/mount-st-marys/2015.html" 2014
"2764" "Mount St. Mary's Mountaineers" "2013-14" "http://www.sports-reference.com/cbb/schools/mount-st-marys/2014.html" 2013
"2765" "Mount St. Mary's Mountaineers" "2012-13" "http://www.sports-reference.com/cbb/schools/mount-st-marys/2013.html" 2012
"2766" "Mount St. Mary's Mountaineers" "2011-12" "http://www.sports-reference.com/cbb/schools/mount-st-marys/2012.html" 2011
"2767" "Mount St. Mary's Mountaineers" "2010-11" "http://www.sports-reference.com/cbb/schools/mount-st-marys/2011.html" 2010
"2768" "Mount St. Mary's Mountaineers" "2009-10" "http://www.sports-reference.com/cbb/schools/mount-st-marys/2010.html" 2009
"2769" "Mount St. Mary's Mountaineers" "2008-09" "http://www.sports-reference.com/cbb/schools/mount-st-marys/2009.html" 2008
"2770" "Mount St. Mary's Mountaineers" "2007-08" "http://www.sports-reference.com/cbb/schools/mount-st-marys/2008.html" 2007
"2771" "Mount St. Mary's Mountaineers" "2006-07" "http://www.sports-reference.com/cbb/schools/mount-st-marys/2007.html" 2006
"2772" "Mount St. Mary's Mountaineers" "2005-06" "http://www.sports-reference.com/cbb/schools/mount-st-marys/2006.html" 2005
"2773" "Mount St. Mary's Mountaineers" "2004-05" "http://www.sports-reference.com/cbb/schools/mount-st-marys/2005.html" 2004
"2774" "Mount St. Mary's Mountaineers" "2003-04" "http://www.sports-reference.com/cbb/schools/mount-st-marys/2004.html" 2003
"2775" "Mount St. Mary's Mountaineers" "2002-03" "http://www.sports-reference.com/cbb/schools/mount-st-marys/2003.html" 2002
"2776" "Mount St. Mary's Mountaineers" "2001-02" "http://www.sports-reference.com/cbb/schools/mount-st-marys/2002.html" 2001
"2777" "Mount St. Mary's Mountaineers" "2000-01" "http://www.sports-reference.com/cbb/schools/mount-st-marys/2001.html" 2000
"2778" "Murray State Breds" "2014-15" "http://www.sports-reference.com/cbb/schools/murray-state/2015.html" 2014
"2779" "Murray State Breds" "2013-14" "http://www.sports-reference.com/cbb/schools/murray-state/2014.html" 2013
"2780" "Murray State Breds" "2012-13" "http://www.sports-reference.com/cbb/schools/murray-state/2013.html" 2012
"2781" "Murray State Breds" "2011-12" "http://www.sports-reference.com/cbb/schools/murray-state/2012.html" 2011
"2782" "Murray State Breds" "2010-11" "http://www.sports-reference.com/cbb/schools/murray-state/2011.html" 2010
"2783" "Murray State Breds" "2009-10" "http://www.sports-reference.com/cbb/schools/murray-state/2010.html" 2009
"2784" "Murray State Breds" "2008-09" "http://www.sports-reference.com/cbb/schools/murray-state/2009.html" 2008
"2785" "Murray State Breds" "2007-08" "http://www.sports-reference.com/cbb/schools/murray-state/2008.html" 2007
"2786" "Murray State Breds" "2006-07" "http://www.sports-reference.com/cbb/schools/murray-state/2007.html" 2006
"2787" "Murray State Breds" "2005-06" "http://www.sports-reference.com/cbb/schools/murray-state/2006.html" 2005
"2788" "Murray State Breds" "2004-05" "http://www.sports-reference.com/cbb/schools/murray-state/2005.html" 2004
"2789" "Murray State Breds" "2003-04" "http://www.sports-reference.com/cbb/schools/murray-state/2004.html" 2003
"2790" "Murray State Breds" "2002-03" "http://www.sports-reference.com/cbb/schools/murray-state/2003.html" 2002
"2791" "Murray State Breds" "2001-02" "http://www.sports-reference.com/cbb/schools/murray-state/2002.html" 2001
"2792" "Murray State Breds" "2000-01" "http://www.sports-reference.com/cbb/schools/murray-state/2001.html" 2000
"2793" "Navy Midshipmen" "2014-15" "http://www.sports-reference.com/cbb/schools/navy/2015.html" 2014
"2794" "Navy Midshipmen" "2013-14" "http://www.sports-reference.com/cbb/schools/navy/2014.html" 2013
"2795" "Navy Midshipmen" "2012-13" "http://www.sports-reference.com/cbb/schools/navy/2013.html" 2012
"2796" "Navy Midshipmen" "2011-12" "http://www.sports-reference.com/cbb/schools/navy/2012.html" 2011
"2797" "Navy Midshipmen" "2010-11" "http://www.sports-reference.com/cbb/schools/navy/2011.html" 2010
"2798" "Navy Midshipmen" "2009-10" "http://www.sports-reference.com/cbb/schools/navy/2010.html" 2009
"2799" "Navy Midshipmen" "2008-09" "http://www.sports-reference.com/cbb/schools/navy/2009.html" 2008
"2800" "Navy Midshipmen" "2007-08" "http://www.sports-reference.com/cbb/schools/navy/2008.html" 2007
"2801" "Navy Midshipmen" "2006-07" "http://www.sports-reference.com/cbb/schools/navy/2007.html" 2006
"2802" "Navy Midshipmen" "2005-06" "http://www.sports-reference.com/cbb/schools/navy/2006.html" 2005
"2803" "Navy Midshipmen" "2004-05" "http://www.sports-reference.com/cbb/schools/navy/2005.html" 2004
"2804" "Navy Midshipmen" "2003-04" "http://www.sports-reference.com/cbb/schools/navy/2004.html" 2003
"2805" "Navy Midshipmen" "2002-03" "http://www.sports-reference.com/cbb/schools/navy/2003.html" 2002
"2806" "Navy Midshipmen" "2001-02" "http://www.sports-reference.com/cbb/schools/navy/2002.html" 2001
"2807" "Navy Midshipmen" "2000-01" "http://www.sports-reference.com/cbb/schools/navy/2001.html" 2000
"2808" "Nebraska-Omaha Mavericks" "2014-15" "http://www.sports-reference.com/cbb/schools/nebraska-omaha/2015.html" 2014
"2809" "Nebraska-Omaha Mavericks" "2013-14" "http://www.sports-reference.com/cbb/schools/nebraska-omaha/2014.html" 2013
"2810" "Nebraska-Omaha Mavericks" "2012-13" "http://www.sports-reference.com/cbb/schools/nebraska-omaha/2013.html" 2012
"2811" "Nebraska Cornhuskers" "2014-15" "http://www.sports-reference.com/cbb/schools/nebraska/2015.html" 2014
"2812" "Nebraska Cornhuskers" "2013-14" "http://www.sports-reference.com/cbb/schools/nebraska/2014.html" 2013
"2813" "Nebraska Cornhuskers" "2012-13" "http://www.sports-reference.com/cbb/schools/nebraska/2013.html" 2012
"2814" "Nebraska Cornhuskers" "2011-12" "http://www.sports-reference.com/cbb/schools/nebraska/2012.html" 2011
"2815" "Nebraska Cornhuskers" "2010-11" "http://www.sports-reference.com/cbb/schools/nebraska/2011.html" 2010
"2816" "Nebraska Cornhuskers" "2009-10" "http://www.sports-reference.com/cbb/schools/nebraska/2010.html" 2009
"2817" "Nebraska Cornhuskers" "2008-09" "http://www.sports-reference.com/cbb/schools/nebraska/2009.html" 2008
"2818" "Nebraska Cornhuskers" "2007-08" "http://www.sports-reference.com/cbb/schools/nebraska/2008.html" 2007
"2819" "Nebraska Cornhuskers" "2006-07" "http://www.sports-reference.com/cbb/schools/nebraska/2007.html" 2006
"2820" "Nebraska Cornhuskers" "2005-06" "http://www.sports-reference.com/cbb/schools/nebraska/2006.html" 2005
"2821" "Nebraska Cornhuskers" "2004-05" "http://www.sports-reference.com/cbb/schools/nebraska/2005.html" 2004
"2822" "Nebraska Cornhuskers" "2003-04" "http://www.sports-reference.com/cbb/schools/nebraska/2004.html" 2003
"2823" "Nebraska Cornhuskers" "2002-03" "http://www.sports-reference.com/cbb/schools/nebraska/2003.html" 2002
"2824" "Nebraska Cornhuskers" "2001-02" "http://www.sports-reference.com/cbb/schools/nebraska/2002.html" 2001
"2825" "Nebraska Cornhuskers" "2000-01" "http://www.sports-reference.com/cbb/schools/nebraska/2001.html" 2000
"2826" "Nevada-Las Vegas Rebels" "2014-15" "http://www.sports-reference.com/cbb/schools/nevada-las-vegas/2015.html" 2014
"2827" "Nevada-Las Vegas Rebels" "2013-14" "http://www.sports-reference.com/cbb/schools/nevada-las-vegas/2014.html" 2013
"2828" "Nevada-Las Vegas Rebels" "2012-13" "http://www.sports-reference.com/cbb/schools/nevada-las-vegas/2013.html" 2012
"2829" "Nevada-Las Vegas Rebels" "2011-12" "http://www.sports-reference.com/cbb/schools/nevada-las-vegas/2012.html" 2011
"2830" "Nevada-Las Vegas Rebels" "2010-11" "http://www.sports-reference.com/cbb/schools/nevada-las-vegas/2011.html" 2010
"2831" "Nevada-Las Vegas Rebels" "2009-10" "http://www.sports-reference.com/cbb/schools/nevada-las-vegas/2010.html" 2009
"2832" "Nevada-Las Vegas Rebels" "2008-09" "http://www.sports-reference.com/cbb/schools/nevada-las-vegas/2009.html" 2008
"2833" "Nevada-Las Vegas Rebels" "2007-08" "http://www.sports-reference.com/cbb/schools/nevada-las-vegas/2008.html" 2007
"2834" "Nevada-Las Vegas Rebels" "2006-07" "http://www.sports-reference.com/cbb/schools/nevada-las-vegas/2007.html" 2006
"2835" "Nevada-Las Vegas Rebels" "2005-06" "http://www.sports-reference.com/cbb/schools/nevada-las-vegas/2006.html" 2005
"2836" "Nevada-Las Vegas Rebels" "2004-05" "http://www.sports-reference.com/cbb/schools/nevada-las-vegas/2005.html" 2004
"2837" "Nevada-Las Vegas Rebels" "2003-04" "http://www.sports-reference.com/cbb/schools/nevada-las-vegas/2004.html" 2003
"2838" "Nevada-Las Vegas Rebels" "2002-03" "http://www.sports-reference.com/cbb/schools/nevada-las-vegas/2003.html" 2002
"2839" "Nevada-Las Vegas Rebels" "2001-02" "http://www.sports-reference.com/cbb/schools/nevada-las-vegas/2002.html" 2001
"2840" "Nevada-Las Vegas Rebels" "2000-01" "http://www.sports-reference.com/cbb/schools/nevada-las-vegas/2001.html" 2000
"2841" "Nevada Wolf Pack" "2014-15" "http://www.sports-reference.com/cbb/schools/nevada/2015.html" 2014
"2842" "Nevada Wolf Pack" "2013-14" "http://www.sports-reference.com/cbb/schools/nevada/2014.html" 2013
"2843" "Nevada Wolf Pack" "2012-13" "http://www.sports-reference.com/cbb/schools/nevada/2013.html" 2012
"2844" "Nevada Wolf Pack" "2011-12" "http://www.sports-reference.com/cbb/schools/nevada/2012.html" 2011
"2845" "Nevada Wolf Pack" "2010-11" "http://www.sports-reference.com/cbb/schools/nevada/2011.html" 2010
"2846" "Nevada Wolf Pack" "2009-10" "http://www.sports-reference.com/cbb/schools/nevada/2010.html" 2009
"2847" "Nevada Wolf Pack" "2008-09" "http://www.sports-reference.com/cbb/schools/nevada/2009.html" 2008
"2848" "Nevada Wolf Pack" "2007-08" "http://www.sports-reference.com/cbb/schools/nevada/2008.html" 2007
"2849" "Nevada Wolf Pack" "2006-07" "http://www.sports-reference.com/cbb/schools/nevada/2007.html" 2006
"2850" "Nevada Wolf Pack" "2005-06" "http://www.sports-reference.com/cbb/schools/nevada/2006.html" 2005
"2851" "Nevada Wolf Pack" "2004-05" "http://www.sports-reference.com/cbb/schools/nevada/2005.html" 2004
"2852" "Nevada Wolf Pack" "2003-04" "http://www.sports-reference.com/cbb/schools/nevada/2004.html" 2003
"2853" "Nevada Wolf Pack" "2002-03" "http://www.sports-reference.com/cbb/schools/nevada/2003.html" 2002
"2854" "Nevada Wolf Pack" "2001-02" "http://www.sports-reference.com/cbb/schools/nevada/2002.html" 2001
"2855" "Nevada Wolf Pack" "2000-01" "http://www.sports-reference.com/cbb/schools/nevada/2001.html" 2000
"2856" "New Hampshire Wildcats" "2014-15" "http://www.sports-reference.com/cbb/schools/new-hampshire/2015.html" 2014
"2857" "New Hampshire Wildcats" "2013-14" "http://www.sports-reference.com/cbb/schools/new-hampshire/2014.html" 2013
"2858" "New Hampshire Wildcats" "2012-13" "http://www.sports-reference.com/cbb/schools/new-hampshire/2013.html" 2012
"2859" "New Hampshire Wildcats" "2011-12" "http://www.sports-reference.com/cbb/schools/new-hampshire/2012.html" 2011
"2860" "New Hampshire Wildcats" "2010-11" "http://www.sports-reference.com/cbb/schools/new-hampshire/2011.html" 2010
"2861" "New Hampshire Wildcats" "2009-10" "http://www.sports-reference.com/cbb/schools/new-hampshire/2010.html" 2009
"2862" "New Hampshire Wildcats" "2008-09" "http://www.sports-reference.com/cbb/schools/new-hampshire/2009.html" 2008
"2863" "New Hampshire Wildcats" "2007-08" "http://www.sports-reference.com/cbb/schools/new-hampshire/2008.html" 2007
"2864" "New Hampshire Wildcats" "2006-07" "http://www.sports-reference.com/cbb/schools/new-hampshire/2007.html" 2006
"2865" "New Hampshire Wildcats" "2005-06" "http://www.sports-reference.com/cbb/schools/new-hampshire/2006.html" 2005
"2866" "New Hampshire Wildcats" "2004-05" "http://www.sports-reference.com/cbb/schools/new-hampshire/2005.html" 2004
"2867" "New Hampshire Wildcats" "2003-04" "http://www.sports-reference.com/cbb/schools/new-hampshire/2004.html" 2003
"2868" "New Hampshire Wildcats" "2002-03" "http://www.sports-reference.com/cbb/schools/new-hampshire/2003.html" 2002
"2869" "New Hampshire Wildcats" "2001-02" "http://www.sports-reference.com/cbb/schools/new-hampshire/2002.html" 2001
"2870" "New Hampshire Wildcats" "2000-01" "http://www.sports-reference.com/cbb/schools/new-hampshire/2001.html" 2000
"2871" "New Mexico Lobos" "2014-15" "http://www.sports-reference.com/cbb/schools/new-mexico/2015.html" 2014
"2872" "New Mexico Lobos" "2013-14" "http://www.sports-reference.com/cbb/schools/new-mexico/2014.html" 2013
"2873" "New Mexico Lobos" "2012-13" "http://www.sports-reference.com/cbb/schools/new-mexico/2013.html" 2012
"2874" "New Mexico Lobos" "2011-12" "http://www.sports-reference.com/cbb/schools/new-mexico/2012.html" 2011
"2875" "New Mexico Lobos" "2010-11" "http://www.sports-reference.com/cbb/schools/new-mexico/2011.html" 2010
"2876" "New Mexico Lobos" "2009-10" "http://www.sports-reference.com/cbb/schools/new-mexico/2010.html" 2009
"2877" "New Mexico Lobos" "2008-09" "http://www.sports-reference.com/cbb/schools/new-mexico/2009.html" 2008
"2878" "New Mexico Lobos" "2007-08" "http://www.sports-reference.com/cbb/schools/new-mexico/2008.html" 2007
"2879" "New Mexico Lobos" "2006-07" "http://www.sports-reference.com/cbb/schools/new-mexico/2007.html" 2006
"2880" "New Mexico Lobos" "2005-06" "http://www.sports-reference.com/cbb/schools/new-mexico/2006.html" 2005
"2881" "New Mexico Lobos" "2004-05" "http://www.sports-reference.com/cbb/schools/new-mexico/2005.html" 2004
"2882" "New Mexico Lobos" "2003-04" "http://www.sports-reference.com/cbb/schools/new-mexico/2004.html" 2003
"2883" "New Mexico Lobos" "2002-03" "http://www.sports-reference.com/cbb/schools/new-mexico/2003.html" 2002
"2884" "New Mexico Lobos" "2001-02" "http://www.sports-reference.com/cbb/schools/new-mexico/2002.html" 2001
"2885" "New Mexico Lobos" "2000-01" "http://www.sports-reference.com/cbb/schools/new-mexico/2001.html" 2000
"2886" "New Mexico State Aggies" "2014-15" "http://www.sports-reference.com/cbb/schools/new-mexico-state/2015.html" 2014
"2887" "New Mexico State Aggies" "2013-14" "http://www.sports-reference.com/cbb/schools/new-mexico-state/2014.html" 2013
"2888" "New Mexico State Aggies" "2012-13" "http://www.sports-reference.com/cbb/schools/new-mexico-state/2013.html" 2012
"2889" "New Mexico State Aggies" "2011-12" "http://www.sports-reference.com/cbb/schools/new-mexico-state/2012.html" 2011
"2890" "New Mexico State Aggies" "2010-11" "http://www.sports-reference.com/cbb/schools/new-mexico-state/2011.html" 2010
"2891" "New Mexico State Aggies" "2009-10" "http://www.sports-reference.com/cbb/schools/new-mexico-state/2010.html" 2009
"2892" "New Mexico State Aggies" "2008-09" "http://www.sports-reference.com/cbb/schools/new-mexico-state/2009.html" 2008
"2893" "New Mexico State Aggies" "2007-08" "http://www.sports-reference.com/cbb/schools/new-mexico-state/2008.html" 2007
"2894" "New Mexico State Aggies" "2006-07" "http://www.sports-reference.com/cbb/schools/new-mexico-state/2007.html" 2006
"2895" "New Mexico State Aggies" "2005-06" "http://www.sports-reference.com/cbb/schools/new-mexico-state/2006.html" 2005
"2896" "New Mexico State Aggies" "2004-05" "http://www.sports-reference.com/cbb/schools/new-mexico-state/2005.html" 2004
"2897" "New Mexico State Aggies" "2003-04" "http://www.sports-reference.com/cbb/schools/new-mexico-state/2004.html" 2003
"2898" "New Mexico State Aggies" "2002-03" "http://www.sports-reference.com/cbb/schools/new-mexico-state/2003.html" 2002
"2899" "New Mexico State Aggies" "2001-02" "http://www.sports-reference.com/cbb/schools/new-mexico-state/2002.html" 2001
"2900" "New Mexico State Aggies" "2000-01" "http://www.sports-reference.com/cbb/schools/new-mexico-state/2001.html" 2000
"2901" "New Orleans Privateers" "2014-15" "http://www.sports-reference.com/cbb/schools/new-orleans/2015.html" 2014
"2902" "New Orleans Privateers" "2013-14" "http://www.sports-reference.com/cbb/schools/new-orleans/2014.html" 2013
"2903" "New Orleans Privateers" "2012-13" "http://www.sports-reference.com/cbb/schools/new-orleans/2013.html" 2012
"2904" "New Orleans Privateers" "2009-10" "http://www.sports-reference.com/cbb/schools/new-orleans/2010.html" 2009
"2905" "New Orleans Privateers" "2008-09" "http://www.sports-reference.com/cbb/schools/new-orleans/2009.html" 2008
"2906" "New Orleans Privateers" "2007-08" "http://www.sports-reference.com/cbb/schools/new-orleans/2008.html" 2007
"2907" "New Orleans Privateers" "2006-07" "http://www.sports-reference.com/cbb/schools/new-orleans/2007.html" 2006
"2908" "New Orleans Privateers" "2005-06" "http://www.sports-reference.com/cbb/schools/new-orleans/2006.html" 2005
"2909" "New Orleans Privateers" "2004-05" "http://www.sports-reference.com/cbb/schools/new-orleans/2005.html" 2004
"2910" "New Orleans Privateers" "2003-04" "http://www.sports-reference.com/cbb/schools/new-orleans/2004.html" 2003
"2911" "New Orleans Privateers" "2002-03" "http://www.sports-reference.com/cbb/schools/new-orleans/2003.html" 2002
